Gene	CRE1	CRE2	CRE3	CRE4	FLOX1A	FLOX1	FLOX2A	FLOX2	FLOX3	FLOX4A
Stac3	1.035107099	1.201148733	2.170510262	1.587739476	1.87138904	0.94079006	1.22469015	1.371862733	1.547690825	1.467169173
Stag1	52.38381283	53.78477104	53.28724633	50.12720345	38.66937545	59.18614802	41.56170699	76.34797184	64.57413646	63.67514209
Stag2	85.95085733	75.8630287	95.94143115	88.85670566	79.01220457	93.01277731	88.93583232	115.5794353	105.4853855	125.5033771
Stag3	1.663564981	2.116309672	2.658265377	1.436526192	1.061653398	4.871201869	0.719262469	3.239120343	1.603631457	2.848034276
Stam	32.93858662	27.39763062	25.43642925	26.93486611	23.14044525	31.35966868	21.85002744	35.00155335	29.51800694	33.46871795
Stam2	62.34671866	55.34817098	58.01847094	61.2791831	49.28590943	57.86904194	52.15624877	72.0609008	69.1612683	60.06763201
Stambp	15.78538326	17.63591394	13.58397996	15.12132834	19.09176703	21.76361006	19.94495387	18.72973704	15.53284888	18.17563693
Stambpl1	14.12181828	14.94762868	23.53418431	16.142018	23.26640412	16.70425018	23.40518953	19.03459542	17.63994603	21.48971318
Stap1	25.4525442	31.57305241	27.53377625	34.24980869	46.02897274	29.60352724	46.11055612	28.65668821	41.89953353	69.85451343
Stap2	1.608112815	2.23070479	0.902346963	1.75785442	1.367553529	0.271783795	2.235545512	0.552555823	0.540759445	1.708820566
Star	1.922341755	1.77312432	1.585204124	1.531034494	1.889383166	0.689912711	1.341327307	1.257540839	1.547690825	1.691559752
Stard10	1.423272261	1.792190173	2.975306202	2.513920837	3.310919071	2.13245747	3.849026186	1.047950699	1.193400154	3.780118221
Stard13	0.665425992	0.324119499	0.341428581	0.302426567	0.377876633	0.292690241	0.641504364	0.685931367	0.727228219	1.070170455
Stard3	97.04129053	96.74013763	93.18561475	103.2786726	112.7511897	85.94639863	113.0019657	85.22697231	99.25732844	94.36486902
Stard3nl	71.32996956	75.36731653	57.11612398	62.58339767	56.53754196	69.47211935	53.22542271	51.88308643	54.44888203	44.55016041
Stard4	18.26224668	16.77795055	11.21836765	11.92694773	23.1764335	21.93086163	24.45492395	17.09112322	20.00809946	39.68261092
Stard5	53.88102132	51.36340772	40.21540924	43.11468743	48.26024429	36.7117188	43.46678056	35.23019714	30.11470701	32.36402587
Stard6	0.850266546	1.658729203	0.63408165	1.285312909	0.449853135	1.170760964	0.97197631	1.63861382	0.783168851	0.776736621
Stard7	50.09178997	45.28140064	41.43479703	43.3226057	46.40684937	53.45778188	51.67026061	61.52423286	52.91983808	54.75130136
Stard8	259.2203921	252.5272217	151.8381673	165.2572171	22.83454511	81.84873526	24.08557295	100.5270525	61.27363916	29.51599159
Stard9	52.12503606	49.09457123	57.96969543	54.13435546	36.85196879	40.16128236	32.23073442	91.78142759	58.66307632	52.12765766
Stat1	53.75163293	65.43400716	47.60489924	62.46998771	63.86115099	39.38774386	64.24763406	27.89454224	48.72429066	85.45828911
Stat2	124.3422403	134.3761313	106.3550029	120.233462	89.6647268	77.79288478	94.10674629	92.69600274	143.6368967	208.4588482
Stat3	306.7244143	334.1290721	367.0357241	362.9118802	329.5983947	215.4409238	348.7450999	291.6542064	339.0561719	430.7436083
Stat4	5.803993377	7.969526513	5.145816465	8.505747192	7.287620781	3.9722247	6.473362221	2.305491538	4.419309945	11.28857222
Stat5a	42.64271567	44.11838362	35.06959278	40.90319316	49.14195643	35.49914495	54.93610101	43.69001733	41.17230531	52.57643882
Stat5b	79.98050745	83.64189669	72.38285909	76.58952805	102.5305264	73.42343761	111.0385736	81.60677898	77.06754432	106.1885265
Stat6	266.5031099	252.9848022	315.2849064	263.4891463	288.8776889	249.5393369	289.862775	280.8317337	276.9620701	324.0890398
Stau1	73.93622136	68.21762169	74.40704281	77.00536457	59.84846103	70.91466411	57.42436037	82.92148077	78.61523515	82.80012378
Stau2	7.375138081	6.692114369	5.097040953	4.630906804	4.894402105	6.836407773	6.181769329	9.012376012	6.489113338	4.211638566
Stbd1	2.107182309	3.67970961	2.048571484	1.852362722	3.97670171	2.989621748	2.799291771	1.962525855	1.790100231	4.643158911
Stc1	0.092420277	0.476646323	0.146326535	0.132311623	0.755753266	0.271783795	0.233274314	0.152429193	0.261056284	0.396998717
Stc2	0.129388387	0.228790235	0.048775512	0.01890166	0.46784726	0	0.291592893	0.323912034	0.093234387	0.189868952
Steap1	0.036968111	0.228790235	0.024387756	0.037803321	0.053982376	0.146345121	0.311032419	0.019053649	0.111881264	0.327955462
Steap2	0.55452166	0.45758047	0.146326535	0.189016604	0.215929505	0.271783795	0.25271384	0.571609472	0.745875096	1.0011272
Steap3	108.1686918	97.5599693	69.26122635	74.26462381	29.25844788	68.82401953	28.44002682	79.35844839	56.87297609	27.37565068
Steap4	1.866889589	2.745482818	15.16918408	10.86845474	3.616819203	0.731725603	5.132034914	1.143218944	6.955285273	9.234535381
Stfa1	0	0.095329265	1.219387788	0.585951473	0.377876633	0.020906446	1.244129676	0.228643789	0.615346954	0.207129766
Stfa2	0	0.019065853	0.341428581	0.378033209	0.791741517	0	0.447109102	0.019053649	0.279703161	0.086304069
Stfa2l1	1.256915763	2.001914555	20.3393883	15.68837815	11.40827549	1.296199639	15.78489527	3.563032377	11.33730146	7.905452719
Stfa3	0	0	0.024387756	0.075606642	0.035988251	0	0.097197631	0.019053649	0.130528142	0.13808651
Stil	5.341891993	2.898009641	2.707040889	1.871264382	3.454872074	9.073397472	3.052005612	15.83358238	8.036804162	4.902071118
Stim1	71.97691149	69.36157286	65.38357318	60.74993661	50.43753346	55.08848465	49.55135226	57.73255669	60.95664224	51.0402264
Stim2	36.54297741	38.34143019	38.55704185	38.59719059	25.49767567	28.7672694	27.87628056	28.16129333	34.03055127	33.19254493
Stimate	10.99801293	13.34609703	8.755204317	12.34278426	16.89648374	12.77383838	16.50415774	8.326444645	11.91535466	13.0146536
Stip1	179.2583687	173.0416809	153.9355143	135.1846754	147.7497635	210.3188446	140.6060929	159.3266136	186.3195991	184.9841415
Stk10	53.27104749	57.33101968	69.62704268	64.26564545	171.7179386	71.66729616	179.7767382	87.64678574	82.13949498	160.4047426
Stk11	160.5340206	151.8213867	200.5892911	197.3144332	189.2262226	155.042202	187.4942301	160.3174033	191.8950154	170.0707983
Stk11ip	42.25455051	48.42726637	36.28898057	43.24699905	41.92631215	36.58628013	45.39129365	44.09014396	39.02791441	33.20980574
Stk16	24.01078789	26.76845748	25.77785783	24.21302701	46.62277887	28.28642115	42.70863904	26.00823099	26.06833461	35.72988456
Stk17b	198.075137	195.6347166	292.6774568	288.722863	255.6785276	162.0040484	279.6764633	176.570166	207.0549267	339.744598
Stk19	30.49869131	31.89717191	27.24112318	33.0022991	52.70479326	27.32472464	51.32034914	35.68748472	32.78121048	35.72988456
Stk24	116.8192297	106.9975665	118.5732685	107.1724146	167.3453661	115.1527034	166.0135537	135.7953569	110.6692174	162.8385174
Stk25	73.95470541	70.46739233	75.60204285	63.9065139	85.41811321	69.91115471	79.91589217	78.72967797	79.32381649	83.40425226
Stk26	2.18111853	2.020980408	8.21867369	5.122349975	6.135996757	5.853804821	7.834129055	5.011109706	4.717659984	14.15386731
Stk3	31.36744191	29.34234762	25.29010272	22.00153274	17.63424288	26.65571838	17.04846447	24.88406569	25.63945643	23.83718385
Stk31	0.018484055	0.038131706	0.048775512	0.113409963	0.089970627	0	0.116637157	0.019053649	0.018646877	0.034521628
Stk32b	0	0	0	0.151213283	0.071976502	0	0.019439526	0	0	0
Stk32c	3.345614016	3.031470612	1.414489834	1.77675608	1.745430162	2.676025061	1.496843517	0.933628805	1.58498458	2.347470676
Stk33	0	0	0	0.037803321	0	0	0.019439526	0	0	0
Stk35	29.99962182	25.66263801	28.53367424	22.96551742	22.67259799	19.06667856	21.16964402	33.91549535	27.78384734	27.01317359
Stk36	1.441756316	1.734992614	0.756020428	1.077394644	0.70177089	0.94079006	1.049734414	1.219433541	0.633993832	0.621389297
Stk38	104.4718808	105.6248251	99.01428837	104.034739	138.0689241	75.80677243	138.9731727	117.008459	91.87316498	138.2763793
Stk38l	17.44894824	20.45766016	21.3880618	22.209451	16.98645436	19.69387193	17.49557357	21.663999	24.16635312	29.11899287
Stk39	26.70945997	22.9934186	6.755408345	9.091698665	3.652807453	6.292840182	6.201208855	4.953948759	9.379379336	9.994011188
Stk4	116.560453	111.8974907	120.914493	121.7266931	122.3240644	101.4798879	128.9229377	139.9871597	130.2297918	167.7923709
Stk40	148.2790919	146.8451991	156.6425552	155.0881238	167.5612956	93.2845611	174.8002195	99.68869195	154.0232074	179.5124635
Stkld1	0.110904332	0.13346097	0.195102046	0.094508302	0.377876633	0.250877349	0.369350998	0.342965683	0.372937548	0.276173021
Stmn1	64.37996475	53.1937296	30.46030694	29.31647532	56.21364771	108.2744827	56.10247259	77.35781524	70.0749653	38.04283361
Stmn2	1.164495486	1.734992614	1.633979636	2.495019176	3.454872074	1.024415844	1.905073567	1.02889705	1.417162683	1.294561035
Stmn3	3.937103787	4.442343726	2.877755179	4.479693521	6.243961509	3.303218434	3.071445138	2.381706134	2.964853508	1.415386731
Stmn4	0.905718712	1.658729203	1.219387788	1.984674345	3.166966068	1.317106085	2.332743143	0.628770419	0.671287587	0.759475807
Stn1	9.5192885	8.293646013	8.974694118	8.241123946	21.30504446	12.60658681	20.93636971	11.3369212	9.56584811	15.32760265
Stom	302.4730816	321.2214897	250.7549047	262.1093251	190.7557232	190.7922243	203.9011902	214.3344984	174.2364225	213.8960046
Stoml1	26.09948614	25.56730874	17.72989843	21.71800783	24.79590478	22.18173898	25.01867021	28.23750793	19.05710871	18.67620053
Stoml2	58.46506704	49.51401999	40.53245007	46.10114978	77.30276266	70.60106742	71.26530301	48.79639528	52.86389745	54.31978102
Stoml3	0	0	0	0	0.071976502	0.020906446	0.038879052	0.095268245	0.130528142	0.017260814
Ston1	0.369681107	0.266921941	0.317040825	0.264623246	0.791741517	0.376316024	0.874778679	0.895521506	0.559406322	1.121952897
Ston2	5.009178997	4.556738844	10.16969415	12.24827596	16.06875397	10.36959711	14.92955611	12.28960365	19.41139938	15.84542706
Stox1	0	0.019065853	0	0	0.017994125	0.083625783	0	0	0.037293755	0.069043255
Stox2	5.101599274	3.775038875	2.853367424	2.419412535	7.035703026	3.261405543	5.540264964	4.268017393	4.792247494	8.129843298
Stpg1	0.110904332	0	0	0.245721586	0.143953003	0.062719337	0.330471945	0.114321894	0.018646877	0.051782441
Stpg2	0	0	0.024387756	0.01890166	0.017994125	0	0	0	0	0
Stpg4	0.258776775	0.285987794	0.024387756	0.226819925	0.017994125	0.062719337	0	0.114321894	0.055940632	0.155347324
Stra6l	10.49894343	7.264089956	13.43765342	9.734355119	6.387914512	12.27208368	5.540264964	31.32419908	9.547201232	7.663801326
Stra8	0	0	0.024387756	0	0	0	0	0	0.018646877	0
Strada	24.14017627	23.35566981	19.31510256	18.54252888	30.15815415	23.89606754	29.68415649	29.09492214	23.8493562	21.5242348
Stradb	20.27700871	16.4347652	17.46163312	13.19335898	8.223315301	11.70760964	9.64200499	15.47156305	14.33944873	9.372621891
Strap	152.8076855	140.3818749	134.9862281	137.1882514	140.7320546	202.6670855	156.1965929	156.8115319	152.9416885	154.9848471
Strbp	6.561839646	6.444258281	7.730918575	8.146615644	8.223315301	8.111700966	9.583686412	10.38423875	11.50512336	13.46343476
Strip1	51.14538112	47.6074347	48.82428702	45.06155846	65.58858703	61.19316682	65.58896137	65.79225025	56.22033538	58.01359517
Strip2	2.809576412	5.986677812	2.024183728	2.23039593	3.760772206	0.627193374	4.393332919	0.838360559	2.125744024	7.007890401
Strn	55.15642113	46.92106399	52.26296059	52.5844193	36.61804516	51.78526622	36.11863966	80.2158626	67.29658056	57.3059018
Strn3	36.96811068	30.08591588	32.09428658	34.47662862	25.19177554	35.91727386	26.1267232	43.88055382	36.6411141	32.58841645
Strn4	72.71627371	66.42543151	67.60285896	63.50957903	86.76767261	67.36056833	83.41500688	92.35303706	83.1091326	85.92433108
Stt3a	241.6790236	224.748274	238.4147003	218.1629646	229.9649224	278.0975419	223.7489465	299.9425437	284.8683461	246.7433332
Stt3b	155.5248416	138.9900677	149.0335754	140.0802054	133.9842576	187.2381285	146.7489832	205.0553713	193.4613531	180.392765
Stub1	39.96252764	37.46440095	32.33816413	34.79795684	49.41186831	52.72605628	45.48849129	45.2333629	38.22609868	33.6585869
Stum	1.293883874	1.391807262	1.512040857	2.778544083	1.583483034	1.170760964	0.97197631	1.067004348	0.727228219	0.517824414
Stx11	40.38766092	42.383391	114.8175541	90.42554348	56.9873951	32.88583922	70.2155686	42.1657254	75.65038164	92.31083218
Stx12	141.3106031	137.0644165	112.7445949	120.233462	84.39244806	125.2505167	85.41727808	135.4904986	129.3533886	92.98400392
Stx16	83.28915336	86.84495997	78.91877763	89.97190363	77.86058054	64.41275947	85.10624566	85.77952813	85.49593291	93.29469857
Stx17	22.23631857	16.30130423	20.07112299	18.93946375	17.34633687	18.02135627	18.54530799	27.32293277	19.05710871	23.06044723
Stx18	25.10134715	22.13545522	18.77857193	20.64061318	29.16847725	24.41872868	30.34510038	21.5496771	21.42526214	27.96251835
Stx19	0.314228941	0.381317058	0.512142871	0.378033209	0.125958878	0.041812892	0.058318579	0.171482842	0.037293755	0.224390579
Stx1a	2.938964799	2.326034054	1.877857193	3.383397216	5.34425524	3.428657109	4.529409602	1.84820396	2.368153431	2.019515214
Stx1b	3.308645906	3.717841316	2.194898018	3.666922123	6.171985007	2.52967994	3.557433293	2.362652485	2.274919044	2.848034276
Stx2	57.92902943	54.73806368	55.21387903	45.47739498	24.92186366	44.27985218	25.87400936	53.35021741	42.36570547	35.17753852
Stx3	43.40056194	50.69610287	47.97071557	63.47177571	46.76673188	39.2204923	45.60512844	31.40041367	44.49144949	48.88262467
Stx4a	207.7977501	215.5204012	192.3218419	242.9808448	204.4312585	220.3539386	190.2352033	173.7692796	198.9808288	164.6509028
Stx5a	54.60189947	49.55215169	65.62745074	60.65542831	70.30304788	49.29739917	71.26530301	62.68650545	62.57892058	67.54156438
Stx6	46.82011218	49.09457123	46.8001033	50.08940013	58.57087813	48.81655091	59.13503867	48.05330296	47.38171549	60.3092834
Stx7	258.2777053	245.5872512	218.9532712	213.5698612	220.7339361	261.644169	229.9112763	241.1048754	241.1787124	256.1504767
Stx8	41.10853908	40.13362036	32.58204169	37.89782915	45.47115485	45.32517447	46.79093954	30.75258961	33.80678874	31.84620145
Stxbp1	23.78897922	22.53583813	18.87612296	18.25900397	20.47731469	16.36974705	15.86265337	16.71005024	17.36024287	17.29533542
Stxbp2	167.7243182	156.7403767	151.569902	145.4860803	272.3050995	178.6455793	251.586348	172.6451143	153.0908635	202.6074323
Stxbp3	140.8485017	139.600175	120.5486767	126.5466166	45.93900211	64.7472626	48.44329927	80.76841842	90.2881804	72.90967748
Stxbp4	2.292022862	1.391807262	2.658265377	0.812771398	1.277582902	2.404241266	1.263569202	2.705618168	1.808747108	2.140340911
Stxbp5	60.79405801	53.74663933	52.01908303	51.90395953	23.37436888	41.49929489	24.0466939	63.35338317	43.22346183	28.46308195
Stxbp5l	0.147872443	0.057197559	0.048775512	0.302426567	0.377876633	0.062719337	0.369350998	0.133375544	0.316996916	0.086304069
Stxbp6	34.8054762	32.90766211	21.70510262	24.68556852	16.12273635	16.97603398	19.16737282	8.974268714	14.78697378	16.27694741
Styk1	0.018484055	0.171592676	0	0.207918265	0	0.020906446	0.25271384	0.038107298	0.055940632	0.483302786
Styx	7.559978634	7.874197249	7.389489994	6.766794432	3.97670171	7.359068917	4.957079179	11.54651134	9.267498071	9.424404333
Styxl1	0.018484055	0.057197559	0.024387756	0.132311623	0.161947128	0.041812892	0.097197631	0.133375544	0.223762529	0.189868952
Sub1	171.1069003	202.7272139	165.4709228	195.877907	231.3684642	206.8483746	236.404078	107.5769027	180.0169545	191.9402494
Sucla2	57.70722077	54.5283393	47.75122577	49.8625802	51.93104586	72.39902176	50.38725189	57.38959101	53.34871626	51.62709406
Suclg1	51.97716362	47.9315542	38.16683776	38.40817399	62.43961509	65.79258489	61.97320949	48.96787812	46.33749036	45.05072401
Suclg2	26.56158752	24.2898966	23.43663328	19.71443182	18.5699374	30.71156886	18.91465898	31.62905746	29.89094448	26.75426138
Suco	60.35044068	60.34342444	104.5259212	85.85134165	48.36820904	50.07093766	53.5170156	78.53914148	86.01804548	85.02676876
Suds3	83.75125474	86.15858927	80.55275726	86.49399811	81.38742912	81.45151279	86.31149629	71.14632564	73.67381263	75.23988734
Sufu	23.16052134	18.32228464	19.21755154	17.5785442	21.59295046	19.00395922	21.13076497	26.33214302	17.77047417	21.42066992
Sugct	0.55452166	0.419448764	0.341428581	0.359131548	0.269911881	0.062719337	0.058318579	0.190536491	0.466171935	0.155347324
Sugp1	29.87023343	28.29372571	27.97275585	27.06717773	45.41717247	35.29008049	42.88359478	42.58490568	34.23566692	45.6721133
Sugp2	25.82222531	24.15643563	22.55867407	19.92235009	29.51036563	29.5408079	35.03002619	40.1079313	30.97246337	33.91749911
Sugt1	78.29845842	71.85919959	69.55387942	70.44648841	78.58034556	99.20108526	84.28978556	72.11806174	72.64823438	86.39037305
Sulf1	0.203324609	0.743568263	0.121938779	0	0.323894257	0.020906446	0	0.019053649	0.223762529	0
Sulf2	194.8958795	173.8424468	162.251739	139.5698606	95.56679992	124.2470073	95.00096449	138.5200288	113.4289553	111.4185531
Sult1a1	10.35107099	12.52626536	4.82877564	7.296040924	0.791741517	2.090644579	0.797020574	3.315334939	1.547690825	0.517824414
Sult2a2	0	0	0	0	0	0	0	0	0	0
Sult2a8	0	0	0	0	0	0	0	0	0	0
Sult2b1	0.332712996	0.381317058	0.317040825	0.340229888	0.521829636	0.54356759	0.369350998	0.514448525	0.354290671	0.552346041
Sult4a1	1.848405534	2.554824289	1.829081682	2.948659026	4.012689961	1.567983434	2.488259352	1.295648137	1.305281418	1.812385449
Sult5a1	0	0.114395117	0.024387756	0	0.035988251	0	0.097197631	0.057160947	0	0.224390579
Sult6b1	1.404788206	1.163017027	0.682857161	0.831673059	0.557817887	1.233480301	0.174955736	1.524291926	0.633993832	0.966605573
Sumf1	102.2537941	102.0785764	85.72296148	92.03218461	78.1844748	87.17987893	82.13199815	83.09296361	83.03454509	72.6852869
Sumf2	18.46557128	15.57680182	14.07173507	13.79821211	12.09205226	18.66945609	12.79120823	18.04380567	16.2600771	11.44391955
Sumo1	65.08235885	66.71141931	55.0675525	63.35836575	73.11013144	73.15165381	75.46424067	50.94945762	61.51604857	70.02712157
Sumo2	36.7093339	30.81041829	31.55775595	27.4641126	29.00653012	41.01844664	31.68642769	37.15461569	31.86751349	35.17753852
Sumo3	79.83263501	88.44649162	65.84694054	75.28531348	64.56292188	70.89375767	66.63869578	72.25143729	65.95400539	52.90439429
Sun1	39.24164949	32.14502799	35.82561321	28.93844211	31.4717253	34.22385175	36.54630924	46.14793806	31.75563222	40.63195568
Sun2	107.6511383	131.5353192	163.056535	168.8107293	131.3211271	106.4138091	138.2344707	134.3472796	123.9457941	118.1157488
Suox	4.306784894	5.376570519	4.048367456	4.026053671	3.796760456	4.202195603	4.821002495	2.114955047	3.748022359	3.400380318
Supt16	65.82172106	57.82673185	55.70163415	49.10651379	39.17321097	75.55589508	39.85102869	96.73537635	80.29345411	74.53219397
Supt20	41.66306074	34.4901279	42.7761236	35.19489171	36.09621552	45.05339067	38.91793143	66.95452285	49.39557825	60.01584957
Supt3	9.815033385	8.331777719	8.291836957	6.067432997	8.85310969	10.07690687	7.950766212	9.164805205	8.036804162	7.353106677
